country,level,city,speedKMH,length,turnType,globalid,type,uuid,endNode,speed,blockingAlertUuid,roadType,delay,street,objectid,pubMillis
EZ,2,Brno,14,525,NONE,{8625345B-F884-3E50-BC86-C5BAE5DDC581},NONE,1327905700,Gorazdova,4,,1,64,Pellicova,1850413,2023/12/02 14:40:55.023+00
EZ,3,Hajany,9,374,NONE,{D0DC1B7D-B258-4A0A-CBEF-0C732405B3BB},NONE,1327873786,152,2,,1,68,,1850414,2023/12/02 14:40:42.755+00
EZ,3,Brno,4,182,NONE,{11BB846F-636D-2A3D-3971-A1E3A66D0F05},NONE,1327909892,,1,,1,87,Å vermova,1850415,2023/12/02 14:41:10.346+00
EZ,2,TetÄ�ice,28,1227,NONE,{6E081DD5-E849-C804-75C4-2F5B68A606D1},NONE,1327860020,TetÄ�ice,8,,7,91,394,1850416,2023/12/02 14:40:51.655+00
EZ,2,Brno,19,774,NONE,{E724F137-FD7B-842D-0D94-47682A2EEDFF},NONE,1327841042,,5,,2,83,KÅ™Ã­Å¾kovskÃ©ho,1850417,2023/12/02 14:40:41.326+00
EZ,1,Å½ebÄ›tÃ­n,29,1220,NONE,{96F82B8A-C324-9642-A633-728C650D5B80},NONE,1327932356,Å½ebÄ›tÃ­n,8,,2,60,3842,1850418,2023/12/02 14:40:48.941+00
EZ,3,Brno,14,544,NONE,{5E7B5B08-7F62-D7C7-78AA-D3311768313C},NONE,1327879916,Â» Praha / Bratislava / Olomouc,4,,2,82,Petra KÅ™ivky,1850419,2023/12/02 14:40:51.465+00
EZ,2,Brno,20,1000,NONE,{2D293F49-AD8E-3E72-7310-14465A66B805},NONE,1328213078,,5,,2,75,TÃ¡borskÃ¡,1850420,2023/12/02 14:43:45.892+00
EZ,2,Brno,15,597,NONE,{03B84988-6392-287B-F223-861ADC5871F2},NONE,1328235146,Husova,4,,1,79,PekaÅ™skÃ¡,1850421,2023/12/02 14:43:54.298+00
EZ,1,OstrovaÄ�ice,32,1818,NONE,{EFFD6293-2820-5F85-CB94-80298061DA81},NONE,1328242790,OstrovaÄ�ice,9,,2,67,3842,1850422,2023/12/02 14:43:46.680+00
EZ,1,Å½ebÄ›tÃ­n,50,2208,NONE,{0CB7DE0B-F7ED-6D82-6280-17B28C9C7CBA},NONE,1328303240,Å½ebÄ›tÃ­n,14,,2,62,3844,1850423,2023/12/02 14:43:45.005+00
EZ,1,BedÅ™ichovice,45,2037,NONE,{DED5684C-5967-12C3-FCF5-026F1150F39C},NONE,1328262512,BedÅ™ichovice,13,,7,63,430,1850424,2023/12/02 14:43:44.110+00
EZ,1,Ostopovice,38,2618,NONE,{47DB50B9-89C0-63C0-3D8A-5B08D598C785},NONE,1328321198,StÅ™elice,11,,2,77,15267,1850425,2023/12/02 14:43:50.057+00
EZ,2,TetÄ�ice,34,1255,NONE,{83E9A561-337B-7F18-D939-B8CCA8763DD6},NONE,1328272496,TetÄ�ice,10,,7,60,394,1850426,2023/12/02 14:43:43.205+00
EZ,1,Kanice,39,2549,NONE,{B89BF3BB-CCCA-1FD6-5896-8E9E85A6FED6},NONE,1328217050,Ochoz u Brna,11,,7,71,373,1850427,2023/12/02 14:43:48.867+00
EZ,1,OÅ™echov,37,1861,NONE,{B27F520F-3B0C-C6AE-8DD4-07CDC794C635},NONE,1328244678,15267,10,,2,60,Samoty,1850428,2023/12/02 14:43:44.966+00
EZ,1,Brno,41,2484,NONE,{E0E3FAFD-C8DC-226B-5E1E-3714F7087B68},NONE,1328217040,Â» Centrum,11,,7,73,KnÃ­niÄ�skÃ¡,1850429,2023/12/02 14:43:48.471+00
EZ,2,Brno,8,295,NONE,{A4EBB813-3E56-406F-C8D6-11CC6716366B},NONE,1328241886,LÃ­Å¡eÅˆskÃ¡,2,,1,86,SlatinskÃ¡,1850430,2023/12/02 14:43:57.654+00
EZ,3,Brno,6,223,NONE,{B476DDBD-0486-3669-2262-1AB35B2441CB},NONE,1328272864,SkorkovskÃ©ho,2,,1,86,PotÃ¡celova,1850431,2023/12/02 14:43:57.262+00
EZ,3,Brno,10,376,NONE,{5B500ED8-25E7-A60F-9D4B-43DA31D28056},NONE,1328260594,VranovskÃ¡,3,,2,90,JugoslÃ¡vskÃ¡,1850432,2023/12/02 14:43:49.972+00
EZ,1,Rozdrojovice,42,2150,NONE,{B694E58F-A885-83E5-C002-7CD87C5B0369},NONE,1328600392,JinaÄ�ovice,12,,2,68,3846,1850433,2023/12/02 14:46:21.094+00
EZ,2,PodolÃ­,26,1457,NONE,{0A4D4D28-0A0A-324E-7E31-BBEB040F6D9C},NONE,1328540146,PodolÃ­,7,,7,129,430,1850434,2023/12/02 14:46:27.910+00
EZ,2,Brno,21,903,NONE,{DC6848FB-B946-1C68-7EA0-1D57BD9AC744},NONE,1328537002,Ãšvoz,6,,2,63,ÃšdolnÃ­,1850435,2023/12/02 14:46:24.810+00
EZ,3,Brno,11,441,NONE,{71E29C3F-BF1D-261E-E401-350E896E5928},NONE,1328633260,,3,,2,63,,1850436,2023/12/02 14:46:29.725+00
EZ,3,Brno,13,548,NONE,{8E9ED14C-C10B-75BD-B606-B9C7349E3E67},NONE,1328593534,Marie MajerovÃ©,4,,1,101,SobÄ›Å¡ickÃ¡,1850437,2023/12/02 14:46:23.696+00
EZ,1,Brno,33,2535,NONE,{F3CF7EB5-54E4-D56E-D929-A232ADAF8B98},NONE,1328566760,,9,,2,94,Vejrostova,1850438,2023/12/02 14:46:22.686+00
EZ,1,Å½ebÄ›tÃ­n,46,2112,NONE,{60184997-B46A-2901-55CB-61737CFF4433},NONE,1328549942,Troubsko,13,,2,72,3844,1850439,2023/12/02 14:46:21.516+00
EZ,3,Brno,7,252,NONE,{440C3935-7A99-FBEB-B6C9-F6CCA1D8C22E},NONE,1328648634,Neumannova,2,,1,60,Preslova,1850440,2023/12/02 14:46:54.473+00
EZ,1,Brno,65,4390,NONE,{C9052FC3-5F6D-6B91-A218-C49B9D9873EB},NONE,1328596452,Brno,18,,3,70,D1,1850441,2023/12/02 14:46:21.192+00
EZ,3,Brno,18,831,NONE,{8BB99C80-AA02-F1C7-109B-6287B4A21450},NONE,1328581878,JedovnickÃ¡,5,,2,105,NovolÃ­Å¡eÅˆskÃ¡,1850442,2023/12/02 14:46:29.182+00
EZ,3,Å½ebÄ›tÃ­n,17,1220,NONE,{74B2BB0A-D14C-D392-849E-DEF5FFBFC137},NONE,1328557032,Å½ebÄ›tÃ­n,5,,2,175,3842,1850443,2023/12/02 14:46:30.034+00
EZ,2,Brno,21,1075,NONE,{F17A4F98-0D46-F74B-CCEA-F4C553625C6D},NONE,1328992232,,6,,2,63,Cejl,1850444,2023/12/02 14:49:21.288+00
EZ,2,Brno,22,994,NONE,{537215CE-E736-1DBC-7629-7376E14D2712},NONE,1328995222,Venhudova,6,,2,61,Merhautova,1850445,2023/12/02 14:49:20.508+00
EZ,1,PopÅ¯vky,47,2320,NONE,{C7886032-C9B6-A177-DCD7-62ABBDAC26FE},NONE,1329001258,PopÅ¯vky,13,,7,69,602,1850446,2023/12/02 14:49:24.558+00
EZ,4,Brno,5,530,NONE,{0BC31C0A-3D9F-9C1A-7447-58B73BA2A194},NONE,1328951586,,1,,1,319,Teyschlova,1850447,2023/12/02 14:49:21.942+00
EZ,2,Brno,9,379,NONE,{798832C0-F3E6-33FC-B9D1-AC3F2B1B6A26},NONE,1329032302,TuÅ™anka,2,,1,83,KÅ™ehlÃ­kova,1850448,2023/12/02 14:49:43.191+00
EZ,3,Brno,4,215,NONE,{998E92AE-7F5F-6B7D-E25A-F908D3E55E95},NONE,1328925002,Merhautova,1,,1,141,Venhudova,1850449,2023/12/02 14:49:28.355+00
EZ,2,Brno,18,886,NONE,{523DF0A2-9774-514D-6257-464F5A4D0CC5},NONE,1329348226,,5,,2,98,Husova,1850450,2023/12/02 14:52:08.639+00
EZ,1,ModÅ™ice,40,1792,NONE,{463C4387-4F3A-77C3-C71C-8DAEF9E11B09},NONE,1329352792,ModÅ™ice,11,,7,60,152,1850451,2023/12/02 14:52:37.103+00
EZ,3,Brno,11,447,NONE,{9CCA7463-617C-84EC-3085-FFB09E0ADD6E},NONE,1329300070,,3,,2,74,Milady HorÃ¡kovÃ©,1850452,2023/12/02 14:52:31.909+00
EZ,3,Brno,12,412,NONE,{021FB7E6-9851-902E-0F36-B0C3E5266659},NONE,1329320382,HradeckÃ¡,3,,2,79,TÃ¡bor,1850453,2023/12/02 14:52:06.977+00
EZ,4,Brno,2,1011,NONE,{72272B19-308A-9B07-CB27-2B24950DBEA2},LARGE,1329303528,Skoumalova,1,,1,1479,BrigÃ¡dnickÃ¡,1850454,2023/12/02 14:52:05.247+00
EZ,3,Brno,4,215,NONE,{69AB7F21-451B-3250-22C5-30DD08CFB276},NONE,1329253968,Rotalova,1,,1,143,Venhudova,1850455,2023/12/02 14:52:12.872+00
EZ,3,Brno,8,290,NONE,{73710E61-1894-5FC5-06F9-28EC830C087D},NONE,1320635562,,2,,2,102,VranovskÃ¡,1850456,2023/12/02 13:35:17.016+00
EZ,1,Brno,37,1525,NONE,{2033AEC8-749E-AFC4-2BF8-ABC614B9873E},NONE,1329244130,,10,,6,62,HerÅ¡pickÃ¡,1850457,2023/12/02 14:52:06.687+00
EZ,2,Brno,21,874,NONE,{7F11E02B-71CF-AF00-5C6E-5949182915BE},NONE,1329704186,PalackÃ©ho tÅ™Ã­da,6,,2,62,DobrovskÃ©ho,1850458,2023/12/02 14:55:03.101+00
EZ,1,Brno,34,1734,NONE,{0DA041CD-CF0C-DA36-79B9-EC30B83B4EB5},NONE,1329638756,JedovnickÃ¡,9,,2,63,NovolÃ­Å¡eÅˆskÃ¡,1850459,2023/12/02 14:55:03.645+00
EZ,2,Rozdrojovice,26,1117,NONE,{4E417A45-FBCD-2698-6F26-5544173EF7EF},NONE,1329648718,Brno,7,,2,87,3847,1850460,2023/12/02 14:55:05.679+00
EZ,1,Kanice,42,2816,NONE,{F86B7BE5-3795-F586-C23A-C462D2703F5C},NONE,1329682642,Ochoz u Brna,12,,7,66,373,1850461,2023/12/02 14:55:09.347+00
EZ,2,Brno,22,861,NONE,{F56B1971-65F6-F818-99DC-E45CA87B37FD},NONE,1329620134,VÃ­deÅˆskÃ¡,6,,7,60,JihlavskÃ¡,1850462,2023/12/02 14:55:08.556+00
EZ,1,Brno,26,1164,NONE,{335313F5-3C2F-8A63-D867-CEECB15EF0CB},NONE,1329634860,Milady HorÃ¡kovÃ©,7,,2,70,Merhautova,1850463,2023/12/02 14:55:08.066+00
EZ,2,Brno,21,1130,NONE,{496DB1D5-F1B7-FEFB-B5A9-CBE6453095D6},NONE,1329628020,Branka,6,,2,110,BystrckÃ¡,1850464,2023/12/02 14:55:06.414+00
EZ,2,Brno,20,739,NONE,{7EC1C2DB-65F2-AAF5-A7A0-E34B7A957D3B},NONE,1330021712,TÃ¡borskÃ¡,6,,2,75,LÃ­Å¡eÅˆskÃ¡,1850465,2023/12/02 14:57:51.910+00
EZ,2,Brno,11,575,NONE,{6DC7B5DA-A714-E830-16D0-9E0243A5899B},NONE,1330042304,,3,,2,75,MoravskÃ© nÃ¡mÄ›stÃ­,1850466,2023/12/02 14:57:45.925+00
EZ,2,Brno,16,703,NONE,{94F0D144-8A03-B1E5-DED1-8D749C1800BD},NONE,1330033474,Ondrova,4,,1,63,RekreaÄ�nÃ­,1850467,2023/12/02 14:57:48.454+00
EZ,1,Brno,24,981,NONE,{1C9218B8-D275-B52A-6545-E2116586543E},NONE,1329973060,,7,,2,60,KÅ™enovÃ¡,1850468,2023/12/02 14:57:50.240+00
EZ,3,Brno,12,659,NONE,{4E812A6D-BD90-21D8-8E11-319CD6111913},NONE,1329970996,,3,,2,92,OlomouckÃ¡,1850469,2023/12/02 14:57:51.354+00
EZ,2,Brno,16,795,NONE,{F693C78A-321F-2E4D-7A7A-A9B0AE33BAF1},NONE,1329966066,,4,,2,95,FrancouzskÃ¡,1850470,2023/12/02 14:57:45.707+00
EZ,2,ModÅ™ice,33,1358,NONE,{991F0DB3-AEEC-936C-831B-7567AC9581EE},NONE,1330134196,ModÅ™ice,9,,7,67,152,1850471,2023/12/02 14:58:16.310+00
EZ,2,Brno,39,2864,NONE,{F93835E6-6333-44E8-6F61-4A540432CE68},NONE,1330004644,Â» Olomouc / Uh. HradiÅ¡tÄ› / Bratislava (SK),11,,6,68,VÃ­deÅˆskÃ¡,1850472,2023/12/02 14:57:43.979+00
EZ,1,Omice,47,2146,NONE,{6241EC87-075F-E9C2-3D78-50B1C983AF25},NONE,1330052334,Omice,13,,7,66,602,1850473,2023/12/02 14:57:48.660+00
EZ,3,Brno,15,737,NONE,{6D6E96B7-C141-D90F-4AEE-DADE0DF335BB},,1329941128,RybnickÃ¡,4,,2,129,PisÃ¡reckÃ¡,1850474,2024/10/05 08:22:22.792+00
EZ,1,Brno,42,3124,NONE,{6D9118ED-06C8-9EFE-3C98-A008F84D2D32},NONE,1330057164,384,12,,7,80,RakoveckÃ¡,1850475,2023/12/02 14:57:46.875+00
EZ,1,Brno,40,2458,NONE,{3D511BBD-A744-7E83-1134-B61F5A8F0ADF},NONE,1330358102,,11,,7,66,RakoveckÃ¡,1850476,2023/12/02 15:00:49.440+00
EZ,3,Å˜Ã­cmanice,16,625,NONE,{1C21BD6C-4CDF-CBC9-35B3-B4764171A5EA},NONE,1330397846,,4,,7,93,KomenskÃ©ho,1850477,2023/12/02 15:00:57.234+00
EZ,3,Brno,10,711,NONE,{5AD12300-BC32-DA21-CBE6-85124B56343E},NONE,1330486172,,3,,2,154,Milady HorÃ¡kovÃ©,1850478,2023/12/02 15:00:59.527+00
EZ,3,Brno,8,325,NONE,{3DB7A8E2-010E-6093-6916-8D327977AA84},NONE,1330390892,VranovskÃ¡,2,,2,107,JugoslÃ¡vskÃ¡,1850479,2023/12/02 15:00:57.719+00
EZ,1,OstrovaÄ�ice,31,1675,NONE,{A79FDB08-4404-D683-0CB6-612B58245418},NONE,1330402508,OstrovaÄ�ice,8,,2,72,3842,1850480,2023/12/02 15:00:46.434+00
EZ,2,Brno,14,720,NONE,{D24754CF-51D2-38ED-D57B-DA565F8263EC},NONE,1330460434,Rostislavovo nÃ¡mÄ›stÃ­,4,,1,86,PodÄ›bradova,1850481,2023/12/02 15:01:01.987+00
EZ,3,Brno,4,242,NONE,{666D4A0D-9F24-5FF1-E831-184C35922FAB},NONE,1330381948,HnÄ›vkovskÃ©ho,1,,1,161,Pompova,1850482,2023/12/02 15:00:50.212+00
EZ,3,TetÄ�ice,20,1073,NONE,{55180D66-EF54-A892-B3F7-E14FCA767921},NONE,1330414546,TetÄ�ice,6,,7,135,394,1850483,2023/12/02 15:00:47.868+00
EZ,2,Brno,17,706,NONE,{347C27DE-966B-F6BA-FB7E-160C25AD69D9},NONE,1330409500,,5,,2,86,HlavnÃ­,1850484,2023/12/02 15:00:50.924+00
EZ,1,Brno,31,1429,NONE,{0684D5AF-8CD6-5381-7759-2C7FA86B2507},NONE,1330455238,OkruÅ¾nÃ­,8,,2,68,Seifertova,1850485,2023/12/02 15:00:50.327+00
EZ,2,Brno,28,1117,NONE,{D170C166-DC8D-83C4-BD60-1D3499DA8B49},NONE,1330844364,Rozdrojovice,8,,2,74,3847,1850486,2023/12/02 15:03:55.859+00
EZ,2,PodolÃ­,32,1068,NONE,{03E24CED-04C0-BEB7-1565-17B405818275},NONE,1330785030,PodolÃ­,9,,7,63,430,1850487,2023/12/02 15:03:58.686+00
EZ,2,ModÅ™ice,33,1358,NONE,{127C4D3F-6226-FBD5-08DA-63BE4DD52687},NONE,1330796094,ModÅ™ice,9,,7,67,152,1850488,2023/12/02 15:04:05.734+00
EZ,2,Å lapanice,31,1642,NONE,{81C06221-E23D-FB9C-2A37-BE8A2D87CA54},NONE,1330809692,Å lapanice,9,,7,85,,1850489,2023/12/02 15:03:56.383+00
EZ,2,Brno,19,1006,NONE,{848AD1DB-F55B-8310-6B1C-3CD2FA2AEF13},NONE,1330805378,,5,,2,78,Cejl,1850490,2023/12/02 15:03:34.971+00
EZ,3,Brno,11,446,NONE,{F87DE808-C307-3402-758C-77C988FBA040},NONE,1330751810,SvatopetrskÃ¡,3,,1,78,KalovÃ¡,1850491,2023/12/02 15:03:38.254+00
EZ,1,Kanice,39,2497,NONE,{D9C3EDAD-C2E3-2594-D1B2-154DFDBE29C2},NONE,1330782932,Ochoz u Brna,11,,7,67,373,1850492,2023/12/02 15:03:55.251+00
EZ,2,Brno,20,1147,NONE,{DD700E8D-C767-00FB-100F-1F591A1C8C4F},NONE,1330753130,ZelnÃ¡,6,,2,99,MoravanskÃ¡,1850493,2023/12/02 15:03:55.131+00
EZ,2,Brno,37,1929,NONE,{1D77BFBC-31A9-A686-984A-DEBD0D4D540F},NONE,1330789490,Â» Olomouc / Uh. HradiÅ¡tÄ› / Bratislava (SK),10,,6,60,VÃ­deÅˆskÃ¡,1850494,2023/12/02 15:03:34.676+00
EZ,3,Brno,6,337,NONE,{7EC37B71-6EB1-9EE0-ACE5-2D1147FEB57F},NONE,1330831676,KÅ™Ã­Å¾kovskÃ©ho,2,,1,140,VÃ½stavnÃ­,1850495,2023/12/02 15:04:07.749+00
EZ,1,Brno,22,1028,NONE,{826EE61F-3784-DC91-B778-71E4C1DC1498},NONE,1330836236,Å½itnÃ¡,6,,2,71,BanskobystrickÃ¡,1850496,2023/12/02 15:03:44.321+00
EZ,2,U JezÃ­rka,32,1685,NONE,{A43DB0C6-49B4-91CA-8701-BF3C1AC25A2F},NONE,1330746754,U JezÃ­rka,9,,2,82,37915,1850497,2023/12/02 15:03:33.943+00
EZ,2,Brno,18,651,NONE,{F2CBCC85-66AA-1E61-0529-C13B6419BB9E},NONE,1330733926,GajdoÅ¡ova,5,,2,76,BubenÃ­Ä�kova,1850498,2023/12/02 15:03:36.377+00
EZ,1,Å½ebÄ›tÃ­n,34,2896,NONE,{B754C372-98C6-5A19-3000-751D5D11D8A4},NONE,1330837384,Å½ebÄ›tÃ­n,9,,2,94,3842,1850499,2023/12/02 15:03:55.047+00
EZ,1,PodolÃ­,40,1548,NONE,{64574AAE-C6B4-BF27-3648-DB68E0E75389},NONE,1330770862,PodolÃ­,11,,7,63,430,1850500,2023/12/02 15:03:44.278+00
EZ,1,Å½ebÄ›tÃ­n,48,3727,NONE,{891761B5-0368-38F1-3C91-1966EF284785},NONE,1330769800,Å½ebÄ›tÃ­n,13,,2,100,3844,1850501,2023/12/02 15:03:44.405+00
EZ,2,Brno,14,508,NONE,{FD2973B1-2950-1CFA-4776-98E43BF0A6D9},NONE,1331206376,Buzkova,4,,1,75,Nezamyslova,1850502,2023/12/02 15:06:39.823+00
EZ,1,StÅ™elice,36,1546,NONE,{53791DBA-F27C-4D17-E624-628EC7E1DCEA},NONE,1331103110,StÅ™elice,10,,2,66,15267,1850503,2023/12/02 15:06:36.659+00
EZ,2,Brno,17,1274,NONE,{DA2D306B-1848-8B9D-AC0A-8C86314CA0E1},NONE,1331180672,ProvaznÃ­kova,5,,2,109,JugoslÃ¡vskÃ¡,1850504,2023/12/02 15:06:40.086+00
EZ,2,Brno,16,840,NONE,{551B7913-CB24-58E1-2F17-0CA4DA9181CC},NONE,1331103104,,4,,1,100,Netroufalky,1850505,2023/12/02 15:06:36.579+00
EZ,1,Brno,35,1984,NONE,{613BDEA5-8C7E-64B1-952C-7EC5DF2E0FE6},NONE,1331162566,Hostislavova,10,,2,66,Vejrostova,1850506,2023/12/02 15:06:30.483+00
EZ,3,Brno,5,154,NONE,{D5A9A6B5-B1F5-7971-2D89-C369C2B9FDA7},NONE,1331538234,Cejl,1,,1,96,KÃ¶rnerova,1850507,2023/12/02 15:09:07.900+00
EZ,2,Brno,20,1002,NONE,{84C26FC4-7BF3-856E-AA55-54BBC2DCEC69},NONE,1331526456,OpuÅ¡tÄ›nÃ¡,6,,6,63,PoÅ™Ã­Ä�Ã­,1850508,2023/12/02 15:09:09.383+00
EZ,3,Brno,6,188,NONE,{F5FA19B7-23DC-7F72-103D-8B6E109FCD5D},NONE,1331470008,,2,,1,94,Teyschlova,1850509,2023/12/02 15:09:20.006+00
EZ,3,Brno,10,372,NONE,{A3998D90-A287-9828-3E63-95F00495D1D2},NONE,1331495534,KorejskÃ¡,3,,1,78,ChlÃ¡dkova,1850510,2023/12/02 15:09:03.779+00
EZ,1,OstrovaÄ�ice,33,2644,NONE,{B3F8C12F-3686-A83C-CF0D-644F088915B3},NONE,1331536316,OstrovaÄ�ice,9,,2,96,3842,1850511,2023/12/02 15:09:09.472+00
EZ,3,Brno,16,798,NONE,{424B2399-C1F3-C81F-9F39-5EA6D23B86E9},NONE,1331476922,LÃ­Å¡eÅˆskÃ¡,4,,2,87,TÃ¡borskÃ¡,1850512,2023/12/02 15:09:16.442+00
EZ,1,Brno,39,1952,NONE,{BAD5FA9B-821A-200B-E812-8ED621445EFC},NONE,1331462072,Brno,11,,7,60,373,1850513,2023/12/02 15:09:12.802+00
EZ,1,Brno,31,1353,NONE,{08B68595-838D-3445-E211-3171AF191300},NONE,1331465890,OstravskÃ¡,9,,7,60,OlomouckÃ¡,1850514,2023/12/02 15:09:09.726+00
EZ,1,Omice,39,2728,NONE,{AF66F98F-B4B2-31A1-05DE-E1FBA7DADDAE},NONE,1331509690,Omice,11,,2,88,3945,1850515,2023/12/02 15:09:06.844+00
EZ,2,Brno,8,278,NONE,{758EAA91-96F2-FE4B-CCD4-D655707047D0},NONE,1331536306,KÅ™Ã­dlovickÃ¡,2,,1,76,BezruÄ�ova,1850516,2023/12/02 15:09:09.461+00
EZ,3,Brno,8,314,NONE,{229AF630-F40B-12C3-755D-DD70350452E2},NONE,1331496652,,2,,2,85,TÃ¡borskÃ¡,1850517,2023/12/02 15:09:04.852+00
EZ,1,HlÃ­na,44,2534,NONE,{DC638A43-70DB-B7D0-BEAF-0F7018A35667},NONE,1331874606,HlÃ­na,12,,7,63,395,1850518,2023/12/02 15:12:05.045+00
EZ,3,Brno,13,504,NONE,{4A0AFF9D-42BB-2E2B-E213-7999A93C2729},NONE,1331884700,MinskÃ¡,4,,2,78,MuÄ�ednickÃ¡,1850519,2023/12/02 15:12:13.453+00
EZ,1,Omice,47,2083,NONE,{B42CDB3E-7431-666D-1BF8-AF3E8C4D8BED},NONE,1331959478,PopÅ¯vky,13,,7,69,602,1850520,2023/12/02 15:12:26.276+00
EZ,2,OÅ™echov,33,1473,NONE,{A5C0AF3A-C0EA-C8C7-9B26-5329FC7AC86D},NONE,1331923268,OÅ™echov,9,,7,76,152,1850521,2023/12/02 15:12:03.820+00
EZ,3,Brno,15,518,NONE,{04CB313F-7CA5-4641-2B0B-1C81DB277446},NONE,1331912372,PeÅ¡inova,4,,2,78,PalackÃ©ho tÅ™Ã­da,1850522,2023/12/02 15:12:06.478+00
EZ,2,Brno,26,1551,NONE,{AE508D9B-9853-CBBD-8F77-E0B6E5E10EEF},NONE,1331860994,JugoslÃ¡vskÃ¡,7,,2,72,Merhautova,1850523,2023/12/02 15:12:08.586+00
EZ,2,Brno,39,2864,NONE,{A87A245B-8A7F-BB7C-86FC-E8B33698FED8},NONE,1331832860,Â» Olomouc / Uh. HradiÅ¡tÄ› / Bratislava (SK),11,,6,68,VÃ­deÅˆskÃ¡,1850524,2023/12/02 15:12:03.668+00
EZ,1,PodolÃ­,37,1457,NONE,{556D24CC-F1CA-4E62-DC12-7CF0DDCD3413},NONE,1331965168,PodolÃ­,10,,7,63,430,1850525,2023/12/02 15:12:14.381+00
EZ,1,ÄŒeskÃ¡,69,4032,NONE,{55C9DFB0-93D9-645C-CE17-9EEB5FB974D7},NONE,1331892646,ÄŒeskÃ¡,19,,3,65,43,1850526,2023/12/02 15:12:11.913+00
EZ,2,Brno,24,880,NONE,{2BEDDFE0-5770-31E0-36A1-C94CA9F6E957},NONE,1332235694,OlomouckÃ¡,7,,2,60,KÅ™enovÃ¡,1850527,2023/12/02 15:14:54.555+00
EZ,1,OstrovaÄ�ice,38,2928,NONE,{915AF27D-F7A0-A352-C8E0-F2C2B8618BC3},NONE,1332301172,OstrovaÄ�ice,11,,7,96,386,1850528,2023/12/02 15:14:50.922+00
EZ,2,Brno,20,1002,NONE,{37CBB52B-367E-FFAF-CC7A-62B2AD0FCD47},NONE,1332292350,OpuÅ¡tÄ›nÃ¡,6,,6,62,PoÅ™Ã­Ä�Ã­,1850529,2023/12/02 15:14:54.949+00
EZ,2,Å½ebÄ›tÃ­n,29,1333,NONE,{F1CB6619-7273-69DC-42E8-130B760E77CA},NONE,1332274918,Å½ebÄ›tÃ­n,8,,2,65,3842,1850530,2023/12/02 15:15:13.560+00
EZ,2,Å lapanice,33,1730,NONE,{986043CC-4EF5-26D8-E392-4B89C20C43A2},NONE,1332205018,Å lapanice,9,,7,72,,1850531,2023/12/02 15:14:53.566+00
EZ,1,Brno,25,1052,NONE,{AA90B8ED-850E-BEFD-3CA4-E3B6F958247D},NONE,1332356182,U zoologickÃ© zahrady,7,,2,68,BystrckÃ¡,1850532,2023/12/02 15:15:13.084+00
EZ,1,Brno,41,3632,NONE,{64EEF15F-182C-6F85-C6A2-3014587D0084},NONE,1332254638,,11,,7,92,RakoveckÃ¡,1850533,2023/12/02 15:14:53.492+00
EZ,2,Brno,20,1172,NONE,{09A02C90-52A1-B04F-A81B-0E93B3BF35BD},NONE,1332274978,ProvaznÃ­kova,6,,2,88,JugoslÃ¡vskÃ¡,1850534,2023/12/02 15:15:15.884+00
EZ,2,Brno,19,651,NONE,{92D66111-30DA-D1E3-1176-C649702291B0},NONE,1332280390,GajdoÅ¡ova,5,,2,70,BubenÃ­Ä�kova,1850535,2023/12/02 15:14:52.586+00
EZ,3,Brno,5,357,NONE,{156A315A-CC42-699E-C05D-E06583D2E5D4},NONE,1332400458,Kalvodova,1,,1,101,Bohuslava MartinÅ¯,1850536,2023/12/02 15:15:35.366+00
EZ,2,OstrovaÄ�ice,28,1247,NONE,{E5EC8883-A437-03A6-0CC6-FCDD0544B745},NONE,1332697502,Omice,8,,2,105,6021,1850537,2023/12/02 15:17:51.940+00
EZ,4,Brno,4,159,NONE,{D4642706-8112-B4E2-E796-4652015095F5},NONE,1332706580,,1,,1,93,ViniÄ�nÃ­,1850538,2023/12/02 15:17:56.030+00
EZ,2,Brno,19,629,NONE,{3B210E3B-C963-DB3E-CF32-4F99A4184C35},NONE,1332696608,,5,,2,63,Husova,1850539,2023/12/02 15:18:03.231+00
EZ,2,Radostice,27,1190,NONE,{C30697FB-624D-6344-5514-D8B3934DD267},NONE,1332717344,Radostice,7,,2,65,3945,1850540,2023/12/02 15:17:56.313+00
EZ,2,Å lapanice,32,1730,NONE,{C8C7FBF7-273F-7834-AD9C-45DDBF5CE358},NONE,1332645966,Å lapanice,9,,7,80,,1850541,2023/12/02 15:17:55.146+00
EZ,2,Brno,11,511,NONE,{78024857-49CB-5306-18E8-5C4B68E10CEC},NONE,1332636994,Å½ivnÃ©ho,3,,1,102,U sokolovny,1850542,2023/12/02 15:17:54.544+00
EZ,2,Brno,25,1359,NONE,{C0A4CF83-B936-75AF-DE79-961365D9A6FA},NONE,1332704338,PoÅ™Ã­Ä�Ã­,7,,2,70,VÃ­deÅˆskÃ¡,1850543,2023/12/02 15:17:52.836+00
EZ,3,Popovice,11,660,NONE,{D0121F44-71EF-D6A3-FCDD-416B6DEBD475},NONE,1332645904,,3,,1,140,,1850544,2023/12/02 15:17:52.759+00
EZ,3,Brno,12,1052,NONE,{1B70D508-162D-C09B-3C9F-DF149760F2CB},NONE,1332641986,Ãšvoz,3,,2,201,ÃšdolnÃ­,1850545,2023/12/02 15:17:55.502+00
